Gene	Chip2_1cell_A3	Chip2_1cell_B3	Chip2_1cell_A4	Chip2_1cell_B4	Chip2_1cell_A5	Chip2_1cell_B5	Chip2_1cell_A6	Chip2_1cell_B6	Chip2_3cells_A7	Chip2_3cells_B7	Chip2_3cells_A8	Chip2_3cells_B8	Chip2_3cells_A9	Chip2_3cells_B9	Chip2_11cells_A10	Chip2_11cells_B10	Chip2_11cells_A11	Chip2_11cells_B11	Chip2_11cells_A12	Chip2_11cells_B12
Icosl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm47922	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Gatd3a	0	0	0	248	0	0	0	0	34	115	0	0	132	263	1	54	121	0	66	0
Pwp2	0	0	0	0	0	180	78	0	0	10	0	68	0	0	0	240	0	48	263	0
Trappc10	0	0	0	0	0	281	1	0	9	0	1	0	37	89	141	34	219	16	57	28
Gm30122	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	10
Agpat3	0	1	0	874	647	562	26	2187	42	328	37	1021	510	194	1029	326	307	557	394	484
Mir7659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40709	0	0	0	0	0	25	0	397	0	0	10	0	2	0	0	0	0	0	2	0
Rrp1	0	0	1	6379	0	2437	3987	1	3299	4671	3330	3179	1806	2028	706	2270	4380	1683	3453	2246
Mir6907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cstb	0	15906	6387	7100	10112	8027	5212	6820	10377	10178	11165	13113	14102	10809	8231	17108	10659	9704	15467	10564
Mir6410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdxk	0	0	0	815	0	0	0	0	0	0	0	0	0	0	0	77	0	1	0	6
Mir6908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1358	0	0	0	1	0	1	0	0	4	0	0	0	0	0	11	0	0	1	0	0
Gm47944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ilvbl	0	0	0	0	0	0	2475	1	526	854	58	1925	0	1172	548	977	22	225	731	285
Syde1	0	0	0	2	84	775	2092	0	322	350	175	85	56	13	135	161	534	148	392	386
Gm30346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Olfr1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm47459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Casp14	0	0	0	0	0	386	0	0	0	0	0	0	0	0	150	0	0	0	0	0
Ccdc105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm30400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115487412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc1a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610008E11Rik	0	0	0	0	0	373	25	0	0	1736	69	0	0	7	345	0	0	0	286	0
Vmn2r80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Vmn2r81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Vmn2r82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Plpp2	0	0	1922	0	0	1942	1624	1821	2532	1325	3499	1547	825	590	1238	2469	4221	1051	1759	1617
Mir6909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mier2	0	0	0	0	0	0	0	1	0	0	0	0	43	0	0	0	0	39	104	0
Theg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm51808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2cd4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shc2	0	0	0	0	0	0	0	0	0	0	0	0	0	267	207	1	0	0	0	0
Odf3l2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Madcam1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tpgs1	0	1749	0	487	0	650	509	1	226	986	925	926	258	768	1115	764	133	737	1140	309
Cdc34	0	1115	785	734	896	958	333	0	744	869	447	1145	506	800	538	674	466	716	1746	376
Gzmm	0	1	0	1	2	4	0	1	1	0	0	0	0	0	0	1	0	1	0	0
Gm25794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bsg	0	47960	9341	15270	11023	26443	13119	1645	10346	12752	11456	22354	13111	11835	8640	15535	18511	11973	13631	14240
Hcn2	0	5	3	16	8	24	3	73	0	2	5	10	23	10	2	32	31	32	22	41
Polrmt	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	158	126	1
Fgf22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf126	0	82	119	25	0	97	85	0	156	43	65	210	79	71	70	182	72	125	152	73
Fstl3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0
Prss57	0	0	0	1	0	0	184	0	0	0	0	5	334	0	3	1	11	38	2	0
Palm	0	0	0	22	0	814	0	0	50	246	1116	214	0	116	87	284	15	217	279	231
Gm40713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Misp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E130317F20Rik	0	0	0	228	0	166	0	0	0	3	0	2	0	0	46	0	22	17	60	123
Ptbp1	0	0	0	0	0	258	0	923	72	0	72	286	73	0	41	144	0	0	108	169
Plppr3	0	3	0	4	7	69	0	2	0	2	1	1	4	4	0	1	2	30	8	8
Mir6910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prtn3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Elane	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cfd	0	0	0	0	2	0	0	8	3	0	0	0	3	6	0	7	3	7	0	3
Med16	0	0	0	0	0	0	0	42	3	0	22	349	3	34	5	13	6	163	2	82
Gm24019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
R3hdm4	0	1162	0	0	32	1403	0	0	572	688	719	267	1138	68	158	522	734	142	891	244
Kiss1r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40715	0	0	42	14	0	0	0	46	14	9	6	35	4	0	0	0	6	1	3	51
Arid3a	0	0	0	0	0	83	0	0	0	0	0	1	5	0	0	0	0	0	101	0
Wdr18	0	1063	2784	1306	1420	492	1230	1920	1230	1534	1288	990	1099	0	682	835	283	176	1081	339
Grin3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem259	0	0	0	0	0	0	0	0	133	39	0	0	0	336	0	76	179	89	1	145
Gm26243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cnn2	0	9388	0	5741	553	3292	9564	2430	1581	5673	1760	9870	4471	4811	3712	7720	4853	3356	7380	3013
Abca7	0	0	0	0	0	0	0	0	0	0	0	0	487	0	74	0	0	0	60	5
Arhgap45	0	0	0	0	2	0	0	0	0	0	0	184	1	0	0	0	1	1	1	79
Polr2e	0	859	4642	3847	362	1917	3102	1	706	969	1318	3740	910	1523	1180	1917	418	1642	2522	1296
Gpx4	1461	35040	13040	17641	11968	10483	21676	11036	15770	12885	20470	21286	18230	15513	17137	19715	23453	13876	19473	14388
Sbno2	0	2	0	12	169	252	8	3	65	1	0	160	994	0	354	140	115	55	171	260
Stk11	0	620	0	0	0	660	0	0	0	0	0	93	2	448	6	317	38	36	166	259
Cbarp	0	0	0	0	0	3	0	0	0	0	0	0	0	11	5	0	0	3	0	16
Atp5d	0	6069	5779	6183	4213	4750	3763	1982	2784	5217	6250	6156	4488	4147	3084	6051	4985	3820	6185	3484
Midn	0	0	0	0	39	694	0	0	15	0	58	5	108	5	82	67	0	173	51	163
Cirbp	0	0	2675	0	0	0	2702	0	0	774	0	225	903	185	11	215	1741	974	491	78
Fam174c	0	515	0	328	0	0	505	799	218	334	483	333	793	606	234	660	96	343	1120	408
Efna2	0	0	0	0	0	0	0	0	0	0	0	230	464	0	0	56	53	222	1	0
Pwwp3a	0	0	0	7	341	981	0	0	1	3	399	12	1076	11	7	133	10	281	203	214
n-TFgaa3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufs7	0	2974	2092	4401	3734	2361	2097	0	2255	1702	2832	2841	1256	1650	1789	2736	1731	1167	2902	2158
n-TNgtt7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gamt	0	0	0	0	0	0	0	0	0	160	0	0	0	0	153	34	0	0	2	0
Dazap1	0	0	0	17	120	142	0	18	82	117	172	149	96	643	196	202	73	121	380	166
Mir6911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps15	0	6456	2000	4913	3713	4333	6416	2749	5093	4235	4366	7237	7564	4496	6591	6941	5791	5314	7646	4738
Apc2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
2310011J03Rik	0	881	1552	3392	0	1841	4273	1	629	600	1915	1512	448	603	800	1415	1286	1042	909	969
Pcsk4	0	0	1	60	11	4	0	16	3	189	1	16	0	7	3	27	5	23	7	14
Reep6	0	0	0	0	0	0	0	0	0	43	521	0	0	0	0	0	1	0	135	180
Gm51809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adamtsl5	19	1401	100	66	229	727	127	32	81	59	37	558	40	56	117	360	180	210	615	365
Plk5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mex3d	0	69	0	0	0	2	0	0	0	3	0	0	10	88	5	57	149	93	24	143
Gm30823	0	0	0	0	0	381	0	0	0	0	188	0	0	0	0	0	2	30	0	0
Mbd3	0	45	0	316	85	18	550	0	358	183	204	686	406	193	256	418	462	257	287	125
Uqcr11	0	5064	2268	2789	1873	2960	4069	1594	2936	2486	2951	3753	3794	3340	4282	4246	4489	2894	5161	2797
Tcf3	0	0	0	0	0	1494	2554	0	0	0	410	656	386	919	50	477	63	357	257	338
Gm40716	0	0	0	0	0	0	0	0	57	50	0	0	0	0	0	27	0	0	0	0
Onecut3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp8b3	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	2	0	2
Rexo1	0	0	0	0	66	19	0	0	3	20	0	0	0	0	0	1	122	12	72	0
Gm31057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klf16	0	0	0	0	0	0	0	0	0	0	0	23	24	28	13	14	11	10	18	0
Gm26710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Abhd17a	0	3193	1846	921	2154	1728	5227	0	880	2066	524	2482	2537	848	1039	1275	1328	877	1211	589
Adat3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scamp4	0	210	0	689	0	62	478	665	199	502	201	560	92	231	106	339	197	319	178	171
Mir6912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm31298	0	0	0	0	0	0	0	0	166	0	0	0	359	0	0	0	0	0	0	0
Csnk1g2	0	0	0	0	0	152	75	0	0	36	2	0	0	305	2	85	0	0	188	0
Btbd2	0	0	0	0	0	0	0	0	2	0	0	62	0	90	37	77	0	0	1	42
Gm51810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mknk2	0	0	0	0	0	0	43	0	0	91	0	0	0	13	272	109	0	0	124	0
Mob3a	0	0	1	1774	49	530	0	2	66	391	6	13	90	22	64	120	1	274	150	1
Izumo4	0	0	0	0	0	0	0	0	257	0	764	150	0	0	0	41	93	0	0	0
Ap3d1	0	1	0	3	8	941	258	0	475	1	0	778	1394	67	289	54	310	303	1051	347
LOC118567792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dot1l	1	1	0	0	9	2	888	0	67	3	3	3	9	1	16	93	4	104	91	30
Plekhj1	0	1205	1429	1381	1797	1476	0	0	773	1064	1037	1452	1354	1233	716	1714	1082	979	1148	977
Sf3a2	0	301	0	571	164	131	81	301	132	326	56	386	187	169	60	81	206	95	107	14
Amh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jsrp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oaz1	1602	19142	13218	16775	12942	7783	15980	3584	8532	13665	8505	16079	18265	10868	9330	12747	12804	10351	15481	8491
Mir1982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lingo3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lsm7	0	1264	1467	810	681	1947	1764	0	810	1281	982	1762	2181	889	1080	1345	1382	1112	1564	907
Sppl2b	0	0	0	0	0	0	0	0	409	0	11	0	0	421	0	190	0	66	164	326
Tmprss9	0	2	7	15	21	14	7	4	44	8	4	58	34	9	25	15	6	87	64	10
Timm13	0	3787	1584	4125	1064	2490	4359	859	1085	3955	4308	3057	2583	2992	2312	4241	3507	2204	3968	2530
Lmnb2	0	2	6	6	18	250	1	1	2	266	3	12	310	5	9	5	5	59	9	7
Gadd45b	0	993	0	0	408	6182	0	0	474	1360	0	2909	450	187	862	870	523	572	829	815
Gng7	0	3	55	93	39	129	0	0	15	12	101	78	173	100	95	102	61	196	200	24
Diras1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a3	0	6	0	0	3	65	0	0	1	117	1	167	377	399	118	42	0	118	8	0
Sgta	0	4762	0	1855	5545	5353	3930	1	1676	4298	3832	3866	1492	2086	1209	2264	1817	1739	1854	801
Thop1	0	0	2754	0	0	0	0	0	0	0	39	615	0	0	172	214	0	0	308	135
Creb3l3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	149	0	0	0	0	0
Mir5615-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir5615-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Map2k2	0	3076	15	893	1335	989	4219	11	1012	1918	916	3309	1868	1801	1022	2170	1827	2316	2282	1116
Zbtb7a	0	0	0	851	331	112	4290	0	361	0	427	699	78	293	18	180	51	134	436	92
Pias4	0	1271	0	0	0	156	0	0	0	0	0	0	171	0	24	187	388	230	301	50
Eef2	0	8321	23	5223	1328	5600	1089	2614	4592	2544	9001	9587	4633	8988	4978	4094	3994	4475	5283	3654
Snord37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dapk3	0	36	0	0	175	0	0	46	0	1	0	5	2	0	0	41	8	1	7	0
Atcayos	0	24	0	0	326	0	0	0	45	0	19	1	0	0	0	0	0	1	0	21
Nmrk2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atcay	0	0	0	88	1	0	0	0	0	113	0	10	1	1	62	4	1	17	8	0
Zfr2	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	7	0	0	0	43
Matk	0	0	0	0	150	0	1	0	0	0	0	0	1	0	70	0	0	19	63	8
Mrpl54	0	3003	408	2392	1220	997	2443	322	953	2205	1521	1832	2707	1089	960	2006	1724	1708	2225	819
Apba3	0	1235	0	1	1017	1151	1511	0	476	1249	1473	1148	258	391	0	398	282	132	724	336
Mir3057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tjp3	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Pip5k1c	0	237	0	0	0	0	0	0	0	422	0	290	0	0	0	213	0	95	63	37
Gm16315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cactin	0	2326	0	1254	0	743	0	0	371	0	0	5	188	0	134	525	228	118	216	176
Tbxa2r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Gipc3	0	1	0	0	1	6	0	0	1	2	0	0	0	0	0	3	0	3	4	4
Hmg20b	0	68	0	94	11	229	471	0	131	110	115	75	58	253	214	138	119	432	205	74
Mfsd12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	28	0	0	0	0
4930404N11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fzr1	0	0	0	821	4	732	0	0	313	372	1019	315	0	0	2	127	376	309	313	1
Gm48551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dohh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir6913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm48552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smim24	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nfic	0	0	1762	1481	1855	1027	0	2	346	891	391	580	580	666	702	528	380	209	721	270
Gm16104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir1191b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC118567795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm51811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Celf5	0	0	0	0	0	22	0	0	0	164	0	0	233	0	0	0	1	0	0	0
Ncln	0	964	0	0	1640	0	282	0	191	173	87	485	0	916	271	300	261	671	419	307
S1pr4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gna15	0	0	112	3	4	4	1	1	3	2	40	55	1	0	11	4	4	28	17	4
Gna11	0	0	0	43	2587	799	91	2148	376	251	0	591	576	1140	670	593	2330	721	1258	178
Tle5	631	4261	473	718	1685	1813	3922	594	1522	1596	1324	2236	1870	2363	857	2335	2374	2985	2680	1895
Gm31936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	26
Tle2	0	0	0	0	0	0	0	0	0	0	0	0	0	359	4	0	0	2	102	37
Tle6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sirt6	0	949	0	0	0	214	0	0	0	0	98	0	352	343	0	212	0	94	258	105
Ankrd24	0	0	0	0	0	333	282	0	0	384	0	69	11	149	227	103	462	348	0	0
Gm10778	0	0	12	8	1	3	1	0	2	137	195	190	1	0	4	5	159	153	118	3
Gm51792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp433	0	0	0	0	0	1	0	4	1	40	332	338	1	0	0	86	1	41	6	1
Gm3055	0	0	0	777	1	383	0	0	59	0	0	0	31	104	16	36	1	115	26	214
Gm51776	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	31	0
Gm4767	0	0	0	0	0	0	0	0	0	9	11	182	0	0	0	0	8	0	113	0
Gm8264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm51793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm32687	0	1	0	0	0	0	0	1	0	31	134	195	0	0	2	66	0	48	2	0
Zfp781	0	0	1	1088	0	417	0	3	60	0	1	5	94	294	38	53	4	126	63	289
Gm51777	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	31	0
Gm19802	0	0	0	0	0	0	0	0	0	6	19	1	0	0	0	0	11	0	0	0
Gm8158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm10777	0	2	0	0	0	0	0	0	0	4	30	15	0	0	0	11	0	8	99	0
Gm8290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46195	0	0	0	0	1650	0	0	0	0	319	0	0	0	0	331	0	0	177	0	0
Zfp873	0	0	0	1	0	1	0	0	0	6	0	278	0	0	140	1	0	7	1	372
BC024063	0	0	0	199	0	10	0	0	1	0	0	0	1	0	0	1	0	2	1	56
AU041133	0	0	0	0	2	2	42	0	0	179	106	162	3	99	45	10	143	18	459	0
Gm40720	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	93	171	31
Zfp938	0	2196	892	107	0	4328	646	0	575	618	669	1097	740	0	258	486	539	972	747	379
LOC102635990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4924	0	0	0	0	0	792	0	0	0	80	0	0	380	343	351	310	0	123	429	572
Gm1553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1190007I07Rik	0	0	0	203	698	146	0	0	160	124	1	227	2	0	182	68	93	134	102	0
Tdg	0	0	397	1389	0	2	0	104	241	182	421	424	104	0	161	91	532	274	245	105
Glt8d2	0	1674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	1
Hcfc2	0	0	1	0	1176	544	1	0	513	732	0	402	761	787	71	491	90	354	792	213
Nfyb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700028I16Rik	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	43	0	57
Txnrd1	0	3519	0	6020	2956	1634	549	0	844	3095	170	1944	1972	1728	809	1437	1508	1469	2335	1055
Gm38560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eid3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chst11	0	297	0	0	0	1	0	0	413	0	0	0	0	0	0	0	164	0	0	0
LOC118567797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC115487465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc41a2	0	0	0	14	0	0	0	0	0	0	0	341	258	0	348	256	10	2	144	171
Gm40722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D10Wsu102e	0	2984	0	0	0	36	0	1	0	0	0	0	106	0	821	305	562	137	451	0
Aldh1l2	0	0	0	964	0	4	0	0	0	0	0	0	47	191	129	69	0	238	816	0
Washc4	0	3158	0	2692	26	1093	0	3	2	121	1461	1206	476	1	99	698	1819	899	1622	544
Appl2	0	0	3	6	4	71	1	0	0	12	1	1	599	1	9	109	17	9	41	413
1500009L16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm33980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm34184	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Gm34113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm46201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nuak1	0	0	0	0	662	308	0	0	284	0	1633	358	496	385	277	224	425	385	287	430
4930463O16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	6	121	0	0	115	0	0
Gm34405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Ckap4	0	936	0	413	0	406	3107	6707	1218	1022	439	732	510	669	1447	536	334	847	1210	511
Platr7	0	0	0	0	0	0	0	0	128	0	0	31	0	17	15	4	5	5	0	0
Gm34515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tcp11l2	0	2321	0	0	2	0	0	0	0	0	0	1	1091	1	0	164	1	1	331	518
Gm17249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polr3b	0	0	0	0	2	1	0	2	0	1	1069	0	0	220	5	76	0	20	563	112
Rfx4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
LOC118567798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ric8b	0	0	0	0	1	0	0	0	0	0	0	327	0	65	0	28	0	0	373	0
Gm34633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fhl4	0	1	0	0	0	1764	0	0	0	131	171	0	867	0	479	0	0	168	223	0
Tmem263	0	76	1	1	0	0	1031	0	91	138	0	451	197	19	227	300	2	172	330	0
Mterf2	0	775	0	0	0	0	0	0	790	11	36	246	400	0	0	358	0	133	655	393
Cry1	0	22	7	9	23	47	30	2	321	10	3	25	27	9	47	84	33	57	270	28
Gm34712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Btbd11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm40732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pwp1	0	0	0	3589	0	2765	0	0	376	2454	0	1520	2	656	199	874	738	675	1409	331
Prdm4	0	2019	0	0	0	580	0	0	181	5	0	728	1	483	240	222	269	120	0	370
Ascl4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
